y_true,churn_probability,churn_prediction,cashback_pct,risk_score,risk_category,risk_tier,cluster,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,rfm_segment,device_per_tenure,cashback_per_order,inactivity_ratio,persona,recommended_action
1,0.9922243475914001,1,76.5,0.2634,Medium,Medium Risk,2,1.0,Mobile,3,7.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,8,1,20.0,2.0,2.0,3.0,153.0,8,Hibernating,2.5,51.0,1.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,84.21,0.2815,Medium,Medium Risk,1,3.0,Computer,3,6.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Divorced,2,0,20.0,1.0,2.0,2.0,168.42,10,Loyal,1.0,56.13999999999999,0.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0018691588193178177,0,75.55,0.2525,Low,Low Risk,2,12.0,Computer,1,14.0,Debit Card,Male,3.0,2,Mobile Phone,3,Married,3,0,12.0,1.0,2.0,4.0,151.1,8,Hibernating,0.1538461538461538,50.36666666666667,0.3076923076923077,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.5638901233673096,1,131.4,0.4436,High,High Risk,3,4.0,Mobile,3,26.0,E wallet,Female,,3,Mobile,4,Single,2,1,22.0,0.0,1.0,2.0,131.4,6,Recent Customers,0.6,65.7,0.4,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,111.62,0.3731,High,High Risk,0,12.0,Mobile,1,17.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Divorced,5,0,20.0,2.0,2.0,,223.24,14,Champions,0.3076923076923077,74.41333333333334,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,14.210833333333333,0.0475,Very Low,Low Risk,1,13.0,Mobile,1,9.0,Cash on Delivery,Female,4.0,5,Laptop & Accessory,3,Single,3,0,12.0,3.0,12.0,11.0,170.53,9,Loyal,0.3571428571428571,13.117692307692309,0.7857142857142857,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9667119979858398,1,95.865,0.328,Medium,Medium Risk,1,2.0,Mobile,1,36.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,9,1,20.0,2.0,2.0,1.0,191.73,12,Loyal,1.3333333333333333,63.91,0.3333333333333333,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,127.23,0.4253,High,High Risk,3,24.0,Mobile,1,6.0,Debit Card,Male,,3,Mobile,2,Divorced,2,0,11.0,1.0,1.0,0.0,127.23,7,Recent Customers,0.12,63.615,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,120.08,0.4017,High,High Risk,3,,Mobile,1,16.0,Debit Card,Male,2.0,3,Mobile,4,Married,2,0,14.0,1.0,1.0,0.0,120.08,7,Recent Customers,3.0,60.04,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.03094898462295532,0,63.086666666666666,0.2111,Low,Low Risk,0,9.0,Mobile,1,27.0,Credit Card,Female,3.0,3,Laptop & Accessory,4,Married,5,0,22.0,3.0,3.0,7.0,189.26,10,Champions,0.3,47.315,0.7,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,147.39,0.4926,Critical,High Risk,3,16.0,Computer,1,34.0,Credit Card,Female,3.0,1,Mobile Phone,3,Single,5,0,12.0,0.0,1.0,2.0,147.39,7,Recent Customers,0.0588235294117647,73.695,0.1176470588235294,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,136.22,0.4553,High,High Risk,2,7.0,Mobile,1,6.0,Debit Card,Male,2.0,4,Mobile Phone,2,Divorced,2,1,13.0,0.0,1.0,3.0,136.22,5,Hibernating,0.5,68.11,0.375,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,89.86,0.3003,Medium,Medium Risk,1,1.0,Mobile,1,9.0,Credit Card,Male,3.0,2,Laptop & Accessory,1,Married,3,0,13.0,2.0,2.0,4.0,179.72,10,Loyal,1.0,59.906666666666666,2.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.9903894901275635,1,126.0,0.4289,High,High Risk,3,0.0,Mobile,1,,Credit Card,Female,3.0,4,Mobile,5,Single,2,1,15.0,0.0,1.0,0.0,126.0,7,Recent Customers,4.0,63.0,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,19.551111111111112,0.0653,Very Low,Low Risk,0,9.0,Mobile,3,8.0,Credit Card,Male,3.0,4,Fashion,3,Divorced,2,0,13.0,9.0,9.0,0.0,175.96,14,Champions,0.4,17.596,0.0,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.07407407164573669,0,68.145,0.2283,Low,Low Risk,3,5.0,Mobile,1,9.0,Credit Card,Female,3.0,6,Mobile Phone,1,Married,3,1,12.0,1.0,2.0,1.0,136.29,7,Recent Customers,1.0,45.43,0.1666666666666666,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,173.79,0.5809,Critical,High Risk,2,19.0,Mobile,1,8.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,1,Married,3,0,11.0,0.0,1.0,4.0,173.79,8,Hibernating,0.15,86.895,0.2,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,42.777142857142856,0.1433,Low,Low Risk,0,7.0,Computer,3,24.0,Debit Card,Male,3.0,4,Grocery,3,Single,3,0,,6.0,7.0,1.0,299.44,15,Champions,0.5,37.43,0.125,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,50.97,0.1704,Low,Low Risk,2,5.0,Computer,3,27.0,Debit Card,Male,4.0,2,Mobile Phone,2,Divorced,2,0,13.0,2.0,3.0,3.0,152.91,9,Hibernating,0.3333333333333333,38.2275,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,1.0,1,103.62,0.3541,High,High Risk,0,1.0,Mobile,3,16.0,E wallet,Female,4.0,4,Laptop & Accessory,5,Single,5,1,18.0,1.0,2.0,4.0,207.24,11,Champions,2.0,69.08,2.0,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0018691588193178177,0,163.97,0.5481,Critical,High Risk,2,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,1.0,1.0,4.0,163.97,7,Hibernating,3.0,81.985,4.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,46.04,0.1539,Low,Low Risk,2,2.0,Computer,1,26.0,Credit Card,Male,2.0,3,Mobile Phone,1,Married,2,0,13.0,1.0,3.0,10.0,138.12,6,At Risk,1.0,34.53,3.333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,148.5,0.4964,Critical,High Risk,3,18.0,Mobile,3,26.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Single,9,0,15.0,0.0,1.0,1.0,148.5,7,Recent Customers,0.1578947368421052,74.25,0.0526315789473684,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.75357626080513,1,86.14,0.2938,Medium,Medium Risk,1,14.0,Computer,3,7.0,UPI,Male,3.0,4,Laptop & Accessory,3,Single,5,1,15.0,2.0,2.0,1.0,172.28,11,Loyal,0.2666666666666666,57.42666666666667,0.0666666666666666,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.7829523742198944,1,233.54,0.7867,Critical,High Risk,0,14.0,Mobile,3,35.0,E wallet,Male,3.0,5,Fashion,5,Married,6,1,14.0,3.0,,1.0,233.54,15,Champions,0.3333333333333333,233.54,0.0666666666666666,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,31.354000000000003,0.1048,Very Low,Low Risk,1,13.0,Mobile,3,8.0,E wallet,Female,3.0,3,Laptop & Accessory,4,Married,4,0,14.0,1.0,5.0,10.0,156.77,8,Loyal,0.2142857142857142,26.12833333333333,0.7142857142857143,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.16736415922641754,0,56.27333333333333,0.1894,Low,Low Risk,1,1.0,Mobile,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,8,0,18.0,1.0,3.0,2.0,168.82,11,Loyal,2.0,42.205,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,144.9,0.4844,High,High Risk,2,7.0,Computer,2,17.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,5,0,11.0,0.0,1.0,8.0,144.9,4,Hibernating,0.5,72.45,1.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9667119979858398,1,77.13,0.2653,Medium,Medium Risk,1,1.0,Computer,1,13.0,Debit Card,Female,4.0,5,Mobile Phone,1,Single,3,1,19.0,1.0,2.0,1.0,154.26,11,Loyal,2.5,51.42,0.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.19663865566253663,0,122.9,0.4123,High,High Risk,3,,Computer,1,23.0,Debit Card,Male,3.0,5,Mobile,3,Single,3,0,13.0,1.0,1.0,0.0,122.9,7,Recent Customers,5.0,61.45,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,59.946666666666665,0.2004,Low,Low Risk,0,8.0,Mobile,1,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,11,0,18.0,2.0,3.0,2.0,179.84,12,Champions,0.4444444444444444,44.96,0.2222222222222222,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,98.12,0.328,Medium,Medium Risk,0,13.0,Mobile,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,,3.0,3.0,9.0,294.36,10,Champions,0.2142857142857142,73.59,0.6428571428571429,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.0018691588193178177,0,28.931428571428572,0.0967,Very Low,Low Risk,0,9.0,Mobile,1,6.0,Cash on Delivery,Female,3.0,5,Fashion,5,Married,3,1,21.0,5.0,7.0,7.0,202.52,11,Champions,0.5,25.315,0.7,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.12000000476837158,0,94.44,0.3166,Medium,Medium Risk,1,7.0,Mobile,1,15.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,4,1,18.0,2.0,2.0,1.0,188.88,12,Loyal,0.5,62.96,0.125,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.8701787114143371,1,8.495333333333333,0.0352,Very Low,Low Risk,3,0.0,Mobile,1,22.0,Debit Card,Female,,1,Mobile,5,Single,2,0,16.0,3.0,15.0,14.0,127.43,7,At Risk,1.0,7.964375,14.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,273.99,0.9158,Critical,High Risk,2,23.0,Mobile,1,6.0,Credit Card,Male,3.0,3,Grocery,1,Married,10,0,22.0,,1.0,3.0,273.99,10,Hibernating,0.125,136.995,0.125,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,259.99,0.869,Critical,High Risk,0,14.0,Computer,1,16.0,Credit Card,Female,3.0,4,Fashion,3,Single,11,0,18.0,1.0,,14.0,259.99,11,Champions,0.2666666666666666,259.99,0.9333333333333332,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,151.71,0.5071,Critical,High Risk,2,30.0,Mobile,3,9.0,Debit Card,Female,2.0,4,Laptop & Accessory,2,Single,6,0,17.0,0.0,1.0,5.0,151.71,5,Hibernating,0.1290322580645161,75.855,0.1612903225806451,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.08571428656578065,0,112.81,0.3777,High,High Risk,3,,Computer,1,9.0,Debit Card,Male,2.0,4,Mobile Phone,3,Married,2,0,18.0,1.0,1.0,0.0,112.81,7,Recent Customers,4.0,56.405,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,154.72,0.5171,Critical,High Risk,2,0.0,Mobile,1,8.0,Credit Card,Male,2.0,1,Laptop & Accessory,1,Married,2,0,12.0,1.0,1.0,3.0,154.72,8,Hibernating,1.0,77.36,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,123.45,0.4126,High,High Risk,3,13.0,Mobile,1,,Credit Card,Male,3.0,3,Mobile,3,Married,3,0,14.0,1.0,1.0,2.0,123.45,6,Recent Customers,0.2142857142857142,61.725,0.1428571428571428,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,135.17,0.4519,High,High Risk,3,0.0,Mobile,1,14.0,Credit Card,Female,2.0,1,Mobile,3,Married,8,0,17.0,0.0,1.0,2.0,135.17,6,Recent Customers,1.0,67.585,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,58.343333333333334,0.195,Low,Low Risk,0,15.0,Mobile,1,14.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Single,8,0,15.0,3.0,3.0,2.0,175.03,12,Champions,0.25,43.7575,0.125,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,140.33,0.4691,High,High Risk,3,7.0,Computer,1,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,3,0,11.0,1.0,1.0,2.0,140.33,6,Recent Customers,0.375,70.165,0.25,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,49.666666666666664,0.1661,Low,Low Risk,2,1.0,Computer,3,31.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,14.0,2.0,3.0,2.0,149.0,10,Hibernating,2.0,37.25,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.8452685952186585,1,163.8,0.5541,Critical,High Risk,3,3.0,Mobile,3,28.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Divorced,3,1,12.0,1.0,1.0,0.0,163.8,10,Recent Customers,1.0,81.9,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,195.47,0.6533,Critical,High Risk,2,7.0,Computer,1,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Divorced,2,0,17.0,0.0,1.0,9.0,195.47,7,Hibernating,0.5,97.735,1.125,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,14.281818181818181,0.0477,Very Low,Low Risk,1,10.0,Mobile,1,13.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,12.0,2.0,11.0,12.0,157.1,9,Loyal,0.3636363636363636,13.091666666666669,1.0909090909090908,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,24.184285714285714,0.0808,Very Low,Low Risk,1,4.0,Mobile,3,13.0,Cash on Delivery,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,11.0,3.0,7.0,7.0,169.29,10,Loyal,0.4,21.16125,1.4,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,28.880000000000003,0.0965,Very Low,Low Risk,1,11.0,Mobile,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,1,0,15.0,4.0,5.0,8.0,144.4,7,At Risk,0.25,24.066666666666663,0.6666666666666666,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,23.64428571428571,0.079,Very Low,Low Risk,1,22.0,Mobile,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,2,Divorced,4,0,15.0,5.0,7.0,8.0,165.51,9,Loyal,0.1739130434782608,20.68875,0.3478260869565217,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,161.8,0.5411,Critical,High Risk,2,0.0,Mobile,3,32.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Single,2,0,23.0,0.0,1.0,4.0,161.8,7,Hibernating,3.0,80.9,4.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9922243475914001,1,79.535,0.2736,Medium,Medium Risk,1,1.0,Mobile,3,16.0,Debit Card,Male,3.0,5,Mobile Phone,5,Single,9,0,24.0,1.0,2.0,4.0,159.07,9,Loyal,2.5,53.02333333333333,2.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,154.015,0.5148,Critical,High Risk,0,16.0,Mobile,3,12.0,E wallet,Male,3.0,4,Others,3,Divorced,8,0,,1.0,2.0,1.0,308.03,14,Champions,0.2352941176470588,102.67666666666666,0.0588235294117647,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.9667119979858398,1,123.25,0.4195,High,High Risk,3,0.0,Computer,3,,Cash on Delivery,Female,3.0,5,Mobile,5,Single,1,0,21.0,1.0,1.0,0.0,123.25,7,Recent Customers,5.0,61.625,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,152.57,0.5099,Critical,High Risk,3,16.0,Computer,1,16.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Married,2,0,11.0,0.0,1.0,0.0,152.57,8,Recent Customers,0.2352941176470588,76.285,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9848169445991516,1,72.87,0.2512,Low,Low Risk,3,1.0,Mobile,1,9.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,3,1,13.0,2.0,2.0,1.0,145.74,8,Recent Customers,2.0,48.580000000000005,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,122.01,0.4079,High,High Risk,3,,Mobile,1,29.0,Debit Card,Male,2.0,3,Mobile,2,Single,10,0,16.0,1.0,1.0,2.0,122.01,6,Recent Customers,3.0,61.005,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9798902153968811,1,125.15,0.4259,High,High Risk,3,0.0,Mobile,1,,Debit Card,Female,3.0,3,Mobile,2,Divorced,2,1,11.0,1.0,1.0,0.0,125.15,7,Recent Customers,3.0,62.575,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,111.29,0.3723,High,High Risk,3,4.0,Mobile,1,8.0,Credit Card,Female,2.0,5,Mobile Phone,1,Married,2,1,11.0,0.0,1.0,0.0,111.29,7,Recent Customers,1.0,55.645,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.13746770322322846,0,126.94,0.4254,High,High Risk,3,0.0,Computer,1,15.0,Debit Card,Male,,4,Mobile,4,Married,2,0,11.0,0.0,1.0,0.0,126.94,7,Recent Customers,4.0,63.47,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.07407407164573669,0,50.806666666666665,0.1704,Low,Low Risk,2,1.0,Mobile,2,16.0,Cash on Delivery,Female,3.0,4,Mobile Phone,3,Married,3,0,16.0,3.0,3.0,3.0,152.42,9,Hibernating,2.0,38.105,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,90.305,0.3018,Medium,Medium Risk,1,9.0,Mobile,3,25.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,2,0,17.0,2.0,2.0,5.0,180.61,9,Loyal,0.4,60.20333333333334,0.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,286.65,0.9582,Critical,High Risk,3,22.0,Computer,1,16.0,Debit Card,Female,2.0,3,Others,5,Single,10,1,11.0,,1.0,2.0,286.65,11,Recent Customers,0.1304347826086956,143.325,0.0869565217391304,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,158.1,0.5284,Critical,High Risk,2,9.0,Mobile,1,10.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Single,2,0,16.0,0.0,1.0,8.0,158.1,6,Hibernating,0.4,79.05,0.8,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,87.34,0.292,Medium,Medium Risk,1,9.0,Computer,3,18.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Married,3,0,12.0,1.0,2.0,3.0,174.68,10,Loyal,0.4,58.22666666666667,0.3,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,151.47,0.5064,Critical,High Risk,2,6.0,Computer,3,8.0,E wallet,Female,3.0,3,Laptop & Accessory,4,Single,9,0,15.0,1.0,1.0,7.0,151.47,5,Hibernating,0.4285714285714285,75.735,1.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,104.815,0.3506,High,High Risk,0,2.0,Mobile,3,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Single,2,0,19.0,1.0,2.0,,209.63,14,Champions,1.3333333333333333,69.87666666666667,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.8260489463806152,1,42.52,0.1486,Low,Low Risk,1,1.0,Computer,1,36.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Single,3,0,23.0,3.0,4.0,9.0,170.08,8,Loyal,2.5,34.016000000000005,4.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,61.64,0.2063,Low,Low Risk,3,0.0,Mobile,1,,Debit Card,Male,2.0,1,Mobile,4,Married,2,1,16.0,2.0,2.0,2.0,123.28,7,Recent Customers,1.0,41.09333333333333,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,241.31,0.8066,Critical,High Risk,0,8.0,Mobile,1,12.0,Credit Card,Female,3.0,5,Fashion,5,Single,4,0,13.0,3.0,,9.0,241.31,11,Champions,0.5555555555555556,241.31,1.0,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.5958302855491638,1,86.775,0.2947,Medium,Medium Risk,1,2.0,Mobile,1,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Married,6,0,12.0,2.0,2.0,5.0,173.55,9,Loyal,1.3333333333333333,57.85,1.6666666666666667,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,85.17,0.2847,Medium,Medium Risk,1,13.0,Mobile,1,25.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Single,2,0,12.0,2.0,2.0,8.0,170.34,7,Loyal,0.2857142857142857,56.78,0.5714285714285714,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,59.946000000000005,0.2004,Low,Low Risk,0,14.0,Computer,1,13.0,Debit Card,Female,2.0,5,Others,3,Married,2,0,,5.0,5.0,10.0,299.73,11,Champions,0.3333333333333333,49.955000000000005,0.6666666666666666,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,75.295,0.2517,Low,Low Risk,2,9.0,Mobile,1,34.0,Credit Card,Female,3.0,5,Mobile Phone,5,Single,3,0,12.0,2.0,2.0,2.0,150.59,9,Hibernating,0.5,50.196666666666665,0.2,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,49.57333333333333,0.1657,Low,Low Risk,2,31.0,Mobile,1,30.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,3,0,13.0,3.0,3.0,3.0,148.72,9,Hibernating,0.125,37.18,0.09375,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,150.56,0.5033,Critical,High Risk,3,2.0,Mobile,1,14.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,2,1,13.0,0.0,1.0,2.0,150.56,7,Recent Customers,1.3333333333333333,75.28,0.6666666666666666,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,26.94,0.0902,Very Low,Low Risk,0,9.0,Mobile,1,18.0,Credit Card,Female,2.0,4,Fashion,2,Single,1,0,11.0,5.0,7.0,8.0,188.58,11,Champions,0.4,23.5725,0.8,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,91.34,0.3053,Medium,Medium Risk,1,11.0,Mobile,1,26.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,5,0,18.0,1.0,2.0,3.0,182.68,10,Loyal,0.3333333333333333,60.89333333333334,0.25,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0018691588193178177,0,46.015,0.1538,Low,Low Risk,0,19.0,Mobile,1,32.0,Debit Card,Female,4.0,5,Laptop & Accessory,1,Married,2,0,14.0,1.0,4.0,9.0,184.06,9,Champions,0.25,36.812,0.45,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,1.0,1,80.67,0.2774,Medium,Medium Risk,1,0.0,Mobile,3,19.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Married,6,1,13.0,1.0,2.0,2.0,161.34,10,Loyal,4.0,53.78,2.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,76.015,0.2541,Low,Low Risk,2,3.0,Mobile,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,4,Married,2,0,24.0,2.0,2.0,5.0,152.03,7,At Risk,1.0,50.67666666666667,1.25,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9667119979858398,1,166.73,0.5648,Critical,High Risk,3,1.0,Mobile,1,35.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Divorced,8,1,19.0,0.0,1.0,0.0,166.73,10,Recent Customers,1.5,83.365,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9956960082054138,1,123.62,0.4209,High,High Risk,2,0.0,Mobile,1,,Cash on Delivery,Male,3.0,4,Mobile,5,Single,7,0,13.0,1.0,1.0,7.0,123.62,4,Hibernating,4.0,61.81,7.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9692112684249878,1,125.46,0.4269,High,High Risk,3,0.0,Mobile,1,,Cash on Delivery,Female,3.0,4,Mobile,4,Divorced,6,0,16.0,0.0,1.0,1.0,125.46,6,Recent Customers,4.0,62.73,1.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
