customer_index,risk_category,risk_score,cluster_id,persona_label,top_driver_1,top_driver_1_shap_value,top_driver_1_actual_rating,top_driver_2,top_driver_2_shap_value,top_driver_2_actual_rating,top_driver_3,top_driver_3_shap_value,top_driver_3_actual_rating
15976,Critical,0.9818,C1,Trải Nghiệm Kém,loyal,-1.8087,0.0,Seat comfort,-1.3274,2.0,Inflight entertainment,-0.864,2.0
15977,Critical,0.85,C1,Trải Nghiệm Kém,Seat comfort,-1.8926,2.0,loyal,-1.8706,0.0,Inflight entertainment,-1.151,2.0
15978,Critical,0.9998,C1,Trải Nghiệm Kém,Inflight entertainment,-1.1447,3.0,Ease of Online booking,-0.8168,1.0,Seat comfort,-0.7931,3.0
15979,High,0.6985,C1,Trải Nghiệm Kém,Seat comfort,-1.3154,3.0,Inflight entertainment,-1.2228,3.0,Departure/Arrival time convenient,-0.7264,4.0
15980,High,0.8057,C1,Trải Nghiệm Kém,Inflight entertainment,-1.3232,3.0,Seat comfort,-0.8123,3.0,Cleanliness,-0.4933,3.0
15981,High,0.6999,C1,Trải Nghiệm Kém,inflight_experience_score,-1.5382,1.43,Inflight entertainment,-1.4413,1.0,Seat comfort,-1.4301,1.0
15982,Very Low,0.0053,C0,Hài Lòng Toàn Diện,biz_travel,-0.4673,0.0,Age,-0.2549,66.0,Class_ord,-0.2465,0.0
15983,Critical,0.9953,C1,Trải Nghiệm Kém,Inflight entertainment,-1.1967,3.0,Seat comfort,-0.9325,3.0,inflight_experience_score,-0.5288,2.71
15984,High,0.7,C0,Hài Lòng Toàn Diện,Seat comfort,-1.8081,2.0,Inflight entertainment,-1.6926,1.0,Departure/Arrival time convenient,-1.6472,
15985,Very Low,0.15,C0,Hài Lòng Toàn Diện,loyal,-0.8775,0.0,Class_ord,-0.2638,0.0,Cleanliness,-0.0821,4.0
15986,High,0.775,C0,Hài Lòng Toàn Diện,Seat comfort,-1.8585,3.0,Inflight entertainment,-1.7806,3.0,Departure/Arrival time convenient,-1.6936,5.0
15987,Very Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.3911,5.0,Departure/Arrival time convenient,-0.1979,5.0,Class_ord,-0.0634,2.0
15988,Low,0.3,C1,Trải Nghiệm Kém,Inflight entertainment,-0.734,3.0,Online support,-0.2713,3.0,Checkin service,-0.1672,1.0
15989,Critical,1.0,C1,Trải Nghiệm Kém,Seat comfort,-2.9036,1.0,inflight_experience_score,-1.2239,2.0,Gate location,-0.8482,4.0
15990,Very Low,0.3,C0,Hài Lòng Toàn Diện,Checkin service,-0.5127,1.0,Cleanliness,-0.1287,4.0,Online boarding,-0.0508,4.0
15991,Very Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.2848,3.0,delay_severity,-0.2065,0.03,Class_ord,-0.1336,2.0
15992,Critical,0.9342,C1,Trải Nghiệm Kém,Inflight entertainment,-1.4179,3.0,Seat comfort,-0.7992,1.0,Baggage handling,-0.6152,1.0
15993,Very Low,0.3,C0,Hài Lòng Toàn Diện,was_na_Seat comfort,-0.0119,0.0,was_na_Departure/Arrival time convenient,-0.0002,0.0,was_na_Online boarding,0.0,0.0
15994,Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.393,3.0,Checkin service,-0.3718,2.0,Flight Distance,-0.2487,2352.0
15995,Very Low,0.3,C0,Hài Lòng Toàn Diện,delay_severity,-0.1536,0.0,Online boarding,-0.1272,4.0,Flight Distance,-0.0697,4556.0
15996,Critical,0.9976,C0,Hài Lòng Toàn Diện,loyal,-3.0184,0.0,Seat comfort,-1.5901,3.0,Inflight entertainment,-1.2149,3.0
15997,High,0.6991,C1,Trải Nghiệm Kém,Inflight entertainment,-1.6999,2.0,Seat comfort,-1.33,2.0,Departure/Arrival time convenient,-1.026,4.0
15998,Very Low,0.3,C0,Hài Lòng Toàn Diện,delay_severity,-0.0364,0.0,Inflight wifi service,-0.0138,5.0,was_na_Seat comfort,-0.0126,0.0
15999,High,0.7,C1,Trải Nghiệm Kém,Seat comfort,-1.7431,2.0,Inflight entertainment,-1.4534,2.0,Departure/Arrival time convenient,-1.4488,
16000,Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.4188,5.0,Cleanliness,-0.3525,3.0,Checkin service,-0.269,2.0
16001,Critical,0.9851,C1,Trải Nghiệm Kém,Class_ord,-0.9582,2.0,Seat comfort,-0.9352,4.0,Flight Distance,-0.844,3821.0
16002,High,0.8487,C1,Trải Nghiệm Kém,loyal,-1.9139,0.0,Inflight entertainment,-1.1285,2.0,Seat comfort,-1.0457,2.0
16003,Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.4631,2.57,Cleanliness,-0.2195,3.0,Class_ord,-0.1144,2.0
16004,Very Low,0.0,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-0.6255,5.0,Gate location,-0.332,4.0,Inflight entertainment,-0.3302,
16005,Medium,0.3058,C0,Hài Lòng Toàn Diện,loyal,-0.7355,0.0,Departure/Arrival time convenient,-0.422,,On-board service,-0.1853,3.0
16006,Medium,0.4759,C0,Hài Lòng Toàn Diện,loyal,-2.0967,0.0,Age,-0.1788,45.0,Online boarding,-0.0848,4.0
16007,High,0.6997,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.8899,2.0,Seat comfort,-1.5705,2.0,Departure/Arrival time convenient,-1.2903,4.0
16008,Medium,0.5869,C0,Hài Lòng Toàn Diện,biz_travel,-0.9152,0.0,Departure/Arrival time convenient,-0.8104,5.0,Ease of Online booking,-0.7649,1.0
16009,Very Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.1057,4.0,Online boarding,-0.0793,4.0,was_na_Seat comfort,-0.0135,0.0
16010,Very Low,0.1505,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.1045,1.0,Ease of Online booking,-0.7622,5.0,loyal,-0.5459,0.0
16011,Medium,0.5548,C1,Trải Nghiệm Kém,Checkin service,-0.5418,1.0,Baggage handling,-0.5415,3.0,Cleanliness,-0.5178,3.0
16012,Critical,0.85,C0,Hài Lòng Toàn Diện,loyal,-2.0303,0.0,Seat comfort,-1.7666,2.0,Departure/Arrival time convenient,-1.4566,
16013,Very Low,0.075,C0,Hài Lòng Toàn Diện,biz_travel,-0.3432,0.0,Age,-0.0468,61.0,Class_ord,-0.0457,1.0
16014,Critical,0.9992,C1,Trải Nghiệm Kém,loyal,-3.0846,0.0,Seat comfort,-2.0129,1.0,Inflight entertainment,-1.2173,1.0
16015,Critical,0.8499,C0,Hài Lòng Toàn Diện,Seat comfort,-2.2624,2.0,loyal,-2.0988,0.0,Departure/Arrival time convenient,-1.5851,
16016,Critical,0.9997,C1,Trải Nghiệm Kém,Seat comfort,-1.3453,2.0,Inflight entertainment,-0.9774,3.0,Age,-0.8199,70.0
16017,Low,0.3,C0,Hài Lòng Toàn Diện,Age,-0.2813,35.0,Inflight wifi service,-0.1333,5.0,delay_severity,-0.021,0.0
16018,Very Low,0.0003,C0,Hài Lòng Toàn Diện,Class_ord,-0.2217,0.0,Departure/Arrival time convenient,-0.1531,4.0,was_na_Seat comfort,-0.083,0.0
16019,Medium,0.5917,C1,Trải Nghiệm Kém,loyal,-1.385,0.0,Departure/Arrival time convenient,-0.3564,,Class_ord,-0.3529,0.0
16020,Very Low,0.3,C0,Hài Lòng Toàn Diện,delay_severity,-0.0368,0.0,was_na_Seat comfort,-0.0148,0.0,Checkin service,-0.0009,4.0
16021,Medium,0.5379,C1,Trải Nghiệm Kém,Ease of Online booking,-0.9833,1.0,Gate location,-0.4939,5.0,biz_travel,-0.4426,0.0
16022,Medium,0.4105,C1,Trải Nghiệm Kém,Departure Delay in Minutes,-0.8283,91.0,Checkin service,-0.3788,1.0,delay_severity,-0.2582,0.04
16023,Critical,0.9918,C1,Trải Nghiệm Kém,Inflight entertainment,-1.1203,3.0,Ease of Online booking,-1.1113,1.0,ground_experience_score,-0.8403,1.4
16024,Very Low,0.0417,C0,Hài Lòng Toàn Diện,biz_travel,-0.6817,0.0,Leg room service,-0.266,3.0,Class_ord,-0.2567,0.0
16025,Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.4363,5.0,Flight Distance,-0.426,3574.0,Ease of Online booking,-0.2946,5.0
16026,High,0.699,C1,Trải Nghiệm Kém,Seat comfort,-1.1937,2.0,Inflight entertainment,-1.1243,2.0,Gate location,-0.9679,4.0
16027,Low,0.3,C0,Hài Lòng Toàn Diện,On-board service,-0.2879,3.0,Food and drink,-0.1938,4.0,Departure Delay in Minutes,-0.1169,152.0
16028,High,0.775,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-1.8501,5.0,Seat comfort,-1.8367,1.0,Inflight entertainment,-1.7728,1.0
16029,Medium,0.3834,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.5743,5.0,Checkin service,-0.4675,1.0,Flight Distance,-0.1871,3551.0
16030,Very Low,0.0099,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-0.3928,27.0,Class_ord,-0.3213,0.0,delay_severity,-0.1877,0.01
16031,Very Low,0.225,C0,Hài Lòng Toàn Diện,Ease of Online booking,-0.2491,5.0,Leg room service,-0.1387,4.0,Checkin service,-0.1266,2.0
16032,Very Low,0.0,C0,Hài Lòng Toàn Diện,Flight Distance,-0.3719,3428.0,Departure/Arrival time convenient,-0.2734,5.0,Gate location,-0.1964,5.0
16033,Very Low,0.0,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.7479,5.0,Gate location,-0.2252,2.0,was_na_Food and drink,-0.1511,1.0
16034,Low,0.3,C0,Hài Lòng Toàn Diện,Age,-0.1276,57.0,Flight Distance,-0.0602,3402.0,delay_severity,-0.0414,0.0
16035,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.5492,2.0,Inflight wifi service,-0.4832,5.0,Gate location,-0.4279,5.0
16036,Critical,0.8498,C1,Trải Nghiệm Kém,loyal,-2.2403,0.0,Seat comfort,-1.6451,3.0,Inflight entertainment,-1.5888,3.0
16037,High,0.7749,C1,Trải Nghiệm Kém,Seat comfort,-1.8099,3.0,Departure/Arrival time convenient,-1.7509,5.0,biz_travel,-1.2176,0.0
16038,High,0.8228,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.111,3.0,Seat comfort,-1.0175,3.0,Gate location,-0.7193,5.0
16039,Medium,0.3009,C1,Trải Nghiệm Kém,Gate location,-0.4843,5.0,inflight_experience_score,-0.4478,3.0,Inflight entertainment,-0.4288,2.0
16040,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-2.6503,0.0,Seat comfort,-2.1006,1.0,Inflight entertainment,-1.6958,1.0
16041,High,0.7895,C0,Hài Lòng Toàn Diện,Seat comfort,-1.19,3.0,Inflight entertainment,-1.1412,3.0,Cleanliness,-0.429,3.0
16042,Medium,0.5097,C1,Trải Nghiệm Kém,loyal,-0.9612,0.0,Ease of Online booking,-0.6378,1.0,Class_ord,-0.4468,0.0
16043,Medium,0.6174,C1,Trải Nghiệm Kém,Inflight entertainment,-1.207,3.0,Seat comfort,-0.3632,4.0,Checkin service,-0.3502,1.0
16044,Very Low,0.075,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.0304,3.0,Age,-0.2676,65.0,Checkin service,-0.1024,2.0
16045,Low,0.3,C1,Trải Nghiệm Kém,Departure Delay in Minutes,-0.8754,319.0,Departure/Arrival time convenient,-0.6289,,Inflight entertainment,-0.4904,1.0
16046,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight wifi service,-0.1685,5.0,Flight Distance,-0.0175,1617.0,was_na_Seat comfort,-0.0157,0.0
16047,Low,0.3,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-1.0718,4.0,inflight_experience_score,-0.3738,3.0,Flight Distance,-0.097,3271.0
16048,Critical,0.9969,C1,Trải Nghiệm Kém,Seat comfort,-1.6671,2.0,inflight_experience_score,-0.672,2.71,Inflight entertainment,-0.6419,2.0
16049,Medium,0.6653,C1,Trải Nghiệm Kém,Seat comfort,-1.0016,3.0,Leg room service,-0.6633,3.0,Cleanliness,-0.2941,4.0
16050,Medium,0.4913,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-1.0733,5.0,Seat comfort,-0.8074,3.0,Leg room service,-0.4437,3.0
16051,Very Low,0.1517,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.411,5.0,Gate location,-0.3576,5.0,Age,-0.1961,56.0
16052,High,0.769,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.4385,3.0,biz_travel,-1.0415,0.0,Seat comfort,-0.9724,3.0
16053,High,0.8366,C1,Trải Nghiệm Kém,Seat comfort,-1.0272,3.0,Cleanliness,-0.4863,3.0,Inflight entertainment,-0.4638,2.0
16054,High,0.6998,C1,Trải Nghiệm Kém,Seat comfort,-1.6225,2.0,Inflight entertainment,-0.955,2.0,biz_travel,-0.8761,0.0
16055,Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.4575,5.0,Departure/Arrival time convenient,-0.3189,3.0,Departure Delay in Minutes,-0.2998,87.0
16056,Critical,0.9983,C1,Trải Nghiệm Kém,Seat comfort,-1.3171,3.0,Inflight entertainment,-1.1942,3.0,Baggage handling,-0.6203,3.0
16057,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-0.1878,40.0,was_na_Seat comfort,-0.0145,0.0,was_na_Gate location,0.0,0.0
16058,Medium,0.304,C1,Trải Nghiệm Kém,Leg room service,-0.6462,2.0,Online boarding,-0.5101,2.0,Cleanliness,-0.3395,3.0
16059,High,0.6999,C1,Trải Nghiệm Kém,Seat comfort,-1.4815,2.0,inflight_experience_score,-1.1971,2.0,Inflight entertainment,-1.1351,2.0
16060,High,0.6994,C1,Trải Nghiệm Kém,Inflight entertainment,-1.5327,2.0,Seat comfort,-1.5322,2.0,Gate location,-0.9548,4.0
16061,Critical,0.9996,C1,Trải Nghiệm Kém,loyal,-2.5067,0.0,Age,-1.4916,33.0,Inflight entertainment,-1.2275,2.0
16062,Medium,0.3118,C1,Trải Nghiệm Kém,Inflight entertainment,-0.9203,1.0,inflight_experience_score,-0.5198,2.71,Checkin service,-0.3618,2.0
16063,Critical,0.9787,C1,Trải Nghiệm Kém,inflight_experience_score,-0.9144,2.29,Online boarding,-0.67,2.0,Age,-0.6102,67.0
16064,Critical,0.9997,C1,Trải Nghiệm Kém,Seat comfort,-1.5964,1.0,inflight_experience_score,-1.534,1.57,Inflight entertainment,-1.3537,3.0
16065,Very Low,0.15,C0,Hài Lòng Toàn Diện,Baggage handling,-0.4388,3.0,Checkin service,-0.3018,2.0,Ease of Online booking,-0.2938,5.0
16066,Critical,0.85,C0,Hài Lòng Toàn Diện,loyal,-3.3223,0.0,Seat comfort,-2.2095,1.0,Inflight entertainment,-1.28,2.0
16067,High,0.7,C1,Trải Nghiệm Kém,Departure Delay in Minutes,-1.4513,279.0,Seat comfort,-1.3784,3.0,Departure/Arrival time convenient,-1.1574,5.0
16068,Low,0.3,C0,Hài Lòng Toàn Diện,Food and drink,-0.6487,5.0,Checkin service,-0.3351,1.0,On-board service,-0.2533,1.0
16069,Very Low,0.0,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.3498,5.0,Gate location,-0.2293,5.0,biz_travel,-0.0839,0.0
16070,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.8018,3.0,Gate location,-0.3555,5.0,Departure Delay in Minutes,-0.3391,78.0
16071,Medium,0.3026,C0,Hài Lòng Toàn Diện,loyal,-0.3853,0.0,Flight Distance,-0.2191,1255.0,Departure/Arrival time convenient,-0.1864,
16072,Critical,0.9998,C1,Trải Nghiệm Kém,Seat comfort,-1.8053,2.0,Gate location,-0.8826,5.0,Departure/Arrival time convenient,-0.8275,5.0
16073,Critical,0.9983,C1,Trải Nghiệm Kém,Seat comfort,-1.2653,3.0,Inflight entertainment,-1.0692,3.0,Baggage handling,-0.7032,3.0
16074,Critical,0.9871,C1,Trải Nghiệm Kém,Inflight entertainment,-1.2625,3.0,Leg room service,-0.6075,3.0,Seat comfort,-0.529,3.0
16075,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight wifi service,-0.1828,5.0,was_na_Seat comfort,-0.0173,0.0,was_na_Online boarding,0.0,0.0
16076,Low,0.3,C1,Trải Nghiệm Kém,Inflight entertainment,-1.0546,1.0,inflight_experience_score,-0.6598,2.29,Flight Distance,-0.1991,2814.0
16077,Critical,0.8497,C1,Trải Nghiệm Kém,Seat comfort,-2.782,1.0,inflight_experience_score,-1.3091,2.0,Ease of Online booking,-0.9527,1.0
16078,High,0.6994,C1,Trải Nghiệm Kém,Inflight entertainment,-1.2604,1.0,inflight_experience_score,-0.8283,2.29,Gate location,-0.6851,4.0
16079,Medium,0.5447,C1,Trải Nghiệm Kém,Inflight entertainment,-0.9981,3.0,Gate location,-0.4545,4.0,Cleanliness,-0.3647,3.0
16080,Medium,0.5386,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-1.2383,241.0,biz_travel,-0.739,0.0,Gate location,-0.5066,3.0
16081,Medium,0.4693,C0,Hài Lòng Toàn Diện,Flight Distance,-0.7034,4000.0,biz_travel,-0.5885,0.0,Ease of Online booking,-0.495,2.0
16082,Low,0.3,C1,Trải Nghiệm Kém,Online support,-0.581,3.0,inflight_experience_score,-0.1713,3.14,Online boarding,-0.1045,4.0
16083,Critical,0.9896,C1,Trải Nghiệm Kém,Inflight entertainment,-1.2832,3.0,Seat comfort,-1.1732,2.0,Baggage handling,-0.6227,3.0
16084,Very Low,0.225,C1,Trải Nghiệm Kém,On-board service,-0.1607,1.0,inflight_experience_score,-0.1056,2.86,Gate location,-0.0907,3.0
16085,Critical,0.924,C1,Trải Nghiệm Kém,Ease of Online booking,-1.3961,1.0,inflight_experience_score,-1.3205,2.0,Inflight entertainment,-0.9732,1.0
16086,High,0.6999,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-1.4303,5.0,Seat comfort,-1.4148,3.0,Departure Delay in Minutes,-1.1132,153.0
16087,High,0.8482,C0,Hài Lòng Toàn Diện,loyal,-1.6428,0.0,Inflight entertainment,-1.2208,3.0,Seat comfort,-1.1288,3.0
16088,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-1.8519,0.0,Seat comfort,-1.2097,3.0,inflight_experience_score,-1.0251,2.57
16089,Low,0.3,C1,Trải Nghiệm Kém,Cleanliness,-0.1227,4.0,inflight_experience_score,-0.0837,3.14,Online boarding,-0.0796,4.0
16090,Medium,0.3005,C1,Trải Nghiệm Kém,Leg room service,-0.4298,3.0,Cleanliness,-0.1839,4.0,Checkin service,-0.1595,4.0
16091,Very Low,0.3,C1,Trải Nghiệm Kém,Online boarding,-0.0216,4.0,delay_severity,-0.0209,0.0,was_na_Seat comfort,-0.0159,0.0
16092,High,0.8046,C1,Trải Nghiệm Kém,Seat comfort,-1.067,2.0,inflight_experience_score,-0.7993,2.0,Inflight entertainment,-0.4854,2.0
16093,Critical,0.9994,C1,Trải Nghiệm Kém,Seat comfort,-1.0865,2.0,Age,-1.0852,80.0,ground_experience_score,-0.6639,1.4
16094,Very Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.28,2.8,Gate location,-0.2688,2.0,Class_ord,-0.267,2.0
16095,Critical,0.9209,C1,Trải Nghiệm Kém,Inflight entertainment,-1.1953,2.0,inflight_experience_score,-0.8196,2.29,Seat comfort,-0.7304,3.0
16096,Very Low,0.3,C0,Hài Lòng Toàn Diện,Food and drink,-0.0744,5.0,was_na_Seat comfort,-0.0147,0.0,was_na_Online boarding,0.0,0.0
16097,Very Low,0.3,C0,Hài Lòng Toàn Diện,Age,-0.2189,35.0,Flight Distance,-0.0652,1343.0,delay_severity,-0.034,0.0
16098,Very Low,0.0009,C0,Hài Lòng Toàn Diện,Leg room service,-0.4655,2.0,inflight_experience_score,-0.3777,3.0,On-board service,-0.165,3.0
16099,Very Low,0.195,C0,Hài Lòng Toàn Diện,Age,-0.8806,68.0,Leg room service,-0.2428,3.0,Class_ord,-0.2382,0.0
16100,Very Low,0.2269,C0,Hài Lòng Toàn Diện,Gate location,-0.671,5.0,Online support,-0.5451,3.0,Age,-0.2193,47.0
16101,Very Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.4758,5.0,Departure/Arrival time convenient,-0.2001,5.0,Food and drink,-0.0997,3.0
16102,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.3371,5.0,Gate location,-0.2704,5.0,Food and drink,-0.1852,5.0
16103,Critical,0.9186,C1,Trải Nghiệm Kém,Seat comfort,-1.5292,2.0,Online support,-0.7759,3.0,inflight_experience_score,-0.6897,2.57
16104,Critical,0.9999,C1,Trải Nghiệm Kém,Seat comfort,-1.6067,2.0,Inflight entertainment,-0.9701,3.0,Gate location,-0.8765,5.0
16105,Very Low,0.3,C1,Trải Nghiệm Kém,delay_severity,-0.2158,0.05,Class_ord,-0.1375,2.0,Online boarding,-0.1219,4.0
16106,Very Low,0.0405,C0,Hài Lòng Toàn Diện,biz_travel,-1.0668,0.0,Class_ord,-0.2612,0.0,Age,-0.1771,47.0
16107,Very Low,0.3,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.8229,3.0,Inflight wifi service,-0.4747,,Gate location,-0.4055,3.0
16108,Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.0914,4.0,Inflight wifi service,-0.0767,5.0,was_na_Seat comfort,-0.0188,0.0
16109,High,0.6902,C1,Trải Nghiệm Kém,Inflight entertainment,-1.9009,3.0,Ease of Online booking,-0.8792,5.0,Seat comfort,-0.8168,3.0
16110,Critical,1.0,C1,Trải Nghiệm Kém,Seat comfort,-2.9776,1.0,loyal,-1.8244,0.0,Inflight entertainment,-1.0469,1.0
16111,Critical,0.981,C1,Trải Nghiệm Kém,Class_ord,-1.0829,2.0,Seat comfort,-0.8686,4.0,Online support,-0.6516,3.0
16112,Critical,0.8499,C1,Trải Nghiệm Kém,loyal,-1.8425,0.0,Seat comfort,-1.3803,2.0,inflight_experience_score,-1.1637,1.86
16113,Very Low,0.0,C1,Trải Nghiệm Kém,Flight Distance,-0.234,2733.0,Departure/Arrival time convenient,-0.2169,4.0,Gate location,-0.1344,2.0
16114,Medium,0.4736,C1,Trải Nghiệm Kém,loyal,-1.0686,0.0,Ease of Online booking,-0.3601,1.0,Age,-0.2525,30.0
16115,Critical,0.8499,C0,Hài Lòng Toàn Diện,loyal,-1.893,0.0,Seat comfort,-1.8024,3.0,Inflight entertainment,-1.5293,3.0
16116,Medium,0.663,C1,Trải Nghiệm Kém,Inflight entertainment,-2.1264,3.0,Seat comfort,-0.6959,3.0,Baggage handling,-0.3854,3.0
16117,Very Low,0.15,C0,Hài Lòng Toàn Diện,Leg room service,-0.1948,3.0,Ease of Online booking,-0.1408,5.0,Class_ord,-0.0965,0.0
16118,Critical,0.9948,C1,Trải Nghiệm Kém,inflight_experience_score,-1.0735,2.29,Seat comfort,-0.7848,2.0,Inflight entertainment,-0.7699,2.0
16119,High,0.6999,C0,Hài Lòng Toàn Diện,Seat comfort,-2.1469,1.0,Inflight entertainment,-1.8777,1.0,Departure/Arrival time convenient,-1.7632,4.0
16120,Very Low,0.15,C0,Hài Lòng Toàn Diện,Baggage handling,-0.2084,3.0,Flight Distance,-0.1618,2378.0,Seat comfort,-0.1332,4.0
16121,Very Low,0.0007,C0,Hài Lòng Toàn Diện,biz_travel,-0.4113,0.0,Seat comfort,-0.411,3.0,Class_ord,-0.312,0.0
16122,Medium,0.5566,C0,Hài Lòng Toàn Diện,Baggage handling,-0.4495,3.0,Cleanliness,-0.3867,3.0,Gate location,-0.3839,3.0
16123,Very Low,0.0011,C1,Trải Nghiệm Kém,biz_travel,-0.3925,0.0,inflight_experience_score,-0.3186,3.0,Leg room service,-0.3021,1.0
16124,Very Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.0359,4.0,was_na_Seat comfort,-0.0131,0.0,was_na_Departure/Arrival time convenient,-0.0003,0.0
16125,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.0533,3.0,Gate location,-0.5057,5.0,Departure/Arrival time convenient,-0.1906,5.0
16126,Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.4643,2.86,Age,-0.277,57.0,Flight Distance,-0.1698,3326.0
16127,Very Low,0.15,C0,Hài Lòng Toàn Diện,Ease of Online booking,-0.3486,5.0,Checkin service,-0.2489,1.0,Cleanliness,-0.1945,3.0
16128,Medium,0.3749,C1,Trải Nghiệm Kém,Food and drink,-0.4245,4.0,Checkin service,-0.3748,1.0,ground_experience_score,-0.1823,2.2
16129,Medium,0.3488,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-1.0229,5.0,biz_travel,-0.6741,0.0,Flight Distance,-0.4373,4152.0
16130,Critical,0.9246,C1,Trải Nghiệm Kém,Seat comfort,-2.3204,1.0,Gate location,-1.1493,4.0,Departure/Arrival time convenient,-1.1486,
16131,High,0.7973,C1,Trải Nghiệm Kém,loyal,-1.3126,0.0,Baggage handling,-0.5935,3.0,Age,-0.4341,30.0
16132,High,0.8129,C1,Trải Nghiệm Kém,Inflight entertainment,-1.2556,3.0,Seat comfort,-0.857,3.0,Baggage handling,-0.6008,3.0
16133,Very Low,0.075,C1,Trải Nghiệm Kém,Departure Delay in Minutes,-0.4547,81.0,inflight_experience_score,-0.2976,3.0,Class_ord,-0.1946,1.0
16134,Medium,0.3197,C1,Trải Nghiệm Kém,Online support,-0.6927,3.0,Cleanliness,-0.2071,4.0,Checkin service,-0.1603,4.0
16135,Medium,0.4625,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-1.0347,5.0,biz_travel,-0.9091,0.0,Inflight entertainment,-0.655,3.0
16136,Critical,0.8892,C0,Hài Lòng Toàn Diện,Seat comfort,-1.0903,3.0,Inflight entertainment,-1.0151,3.0,Baggage handling,-0.6573,3.0
16137,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.4059,5.0,Gate location,-0.2928,5.0,Flight Distance,-0.25,3123.0
16138,Very Low,0.1524,C0,Hài Lòng Toàn Diện,Class_ord,-0.2522,0.0,Checkin service,-0.1111,4.0,Cleanliness,-0.1108,2.0
16139,Very Low,0.0,C0,Hài Lòng Toàn Diện,biz_travel,-0.4865,0.0,Class_ord,-0.2059,0.0,Checkin service,-0.0789,4.0
16140,Very Low,0.0,C0,Hài Lòng Toàn Diện,Age,-0.4322,65.0,Class_ord,-0.0991,0.0,was_na_Seat comfort,-0.0238,0.0
16141,Very Low,0.3,C0,Hài Lòng Toàn Diện,On-board service,-0.0859,3.0,Ease of Online booking,-0.0594,5.0,was_na_Seat comfort,-0.0133,0.0
16142,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.6961,3.0,Cleanliness,-0.4808,3.0,Online boarding,-0.198,4.0
16143,Very Low,0.3,C0,Hài Lòng Toàn Diện,delay_severity,-0.0122,0.0,was_na_Seat comfort,-0.012,0.0,was_na_Online boarding,0.0,0.0
